jd,flux,target_raw,comp1,comp2,comp3,comp4
2460957.344656377,-21.658332221262437,-95.35097727665925,206.38318563147914,351.55979513769125,-203.83508081282707,-246.67346572492897
2460957.34489897,10.075768045430127,135.37382429903664,161.3836321800518,167.67794766304723,-79.8635487902211,78.67062499647
2460957.3451425117,9.757001498810737,219.78279457692042,394.6856815051797,446.3002900444844,-5.2829494027246255,-286.0094188614785
2460957.34538559,-21.23791501379891,476.8551265211063,69.39689963420096,-61.80520341956071,-315.81067404838177,-239.70201611828088
2460957.3456287617,6404.0989484252705,252.0912013227462,4.586594641306874,17.583877356206358,80.931957342651,-102.14182837639964
2460957.345872176,-2.5044150375656096,-85.58125997050593,161.81552399149223,287.8106974323164,110.73360587278512,273.5435580983103
2460957.3461155323,-34.54126166334939,285.45582406497124,-171.60618435144352,-69.35130583905993,-57.92069453564545,97.20689523930923
2460957.346358299,-208.35387570119798,395.58757704836535,-71.22523940528481,-93.90155105867234,-113.56064492546284,232.35507509519448
2460957.346600706,15.695167637289202,-484.13041963582873,-198.65962539650718,-187.17366321578083,-208.61513341464888,-158.28253399026653
2460957.3468435765,22.70601301812643,133.33382108537262,87.69720868112927,38.48184091673829,-2.072958235970873,19.192792075871694
2460957.347086192,34.79538079507598,219.08526109668674,-96.07395312667722,-259.3439197102198,362.70132102267235,146.36738919053823
2460957.3473291784,174.81534819385595,-279.86419546807883,15.528111338091549,39.412658570352505,-19.16382921944387,-74.84403801712324
2460957.347571134,-30.451123047848743,244.3475815724778,167.52621187673867,185.0093531239254,-267.6183711636186,-280.7331575775024
2460957.3478140743,6.598189756637461,-242.67942763081373,-403.9679825985477,-322.54359848896274,-237.4577236727564,66.43403358606884
2460957.3480563196,185.1133361317231,-243.99323680837188,-59.50582980717445,17.433135701994615,116.16748935616488,-106.25978699537518
2460957.3482998842,35.80855564758773,-162.498482363495,-132.37317916116808,-46.17333261199383,-38.131146980686026,105.93731455883244
2460957.348542986,-6.790374103590239,105.64692908521829,212.76758675089877,139.7341476616748,-387.18314679407194,-344.98881261598217
2460957.348786308,-4.823479876409257,-94.00506314867744,60.9593114417803,-11.634507013954135,230.2557629731309,196.01099181160316
2460957.349028947,-54.67784773558071,-171.84702957321133,-117.53215649323101,-229.55715167599192,270.5104478000685,153.27508423814652
2460957.3492723033,11.286943012733301,140.08516428544317,60.25962633000381,56.605455140481354,28.97395404099734,157.03299915752723
2460957.349514942,-2.9341359146755575,-98.5308000444893,1.3842058943955635,38.553518729502684,351.4529613252271,428.08325090785365
2460957.349758206,-67.15907666052543,284.6868972709999,-9.286485723678197,-103.81477346227257,26.814933071433188,-17.157869351467525
2460957.3500006828,-12.5471475533276,453.14533404562826,-262.5393928923877,-246.78067087501404,-224.75367355887283,-147.25081867806148
2460957.350243588,-10.409619799725643,-276.9766999627245,366.79196214897456,398.10075062561737,-58.369744703104516,-57.213504686558736
2460957.3504857523,-26.653428547353055,492.9068347497923,-38.749134895871975,-7.347392365245469,-237.7106161001684,-167.48224509416468
2460957.350728588,-10.710256033573618,-180.02798189782698,58.03161157355498,9.195034375188698,159.97670608687258,182.98518897428585
2460957.350971354,45.84191832747349,-353.86960504392846,-126.2056384480893,-112.40419018350804,101.24454998016517,-51.009971446907
2460957.3512145486,-4.692942268789643,-21.685879240852955,-47.65003930404782,-39.7138059145218,306.38270748246214,-106.25363824214583
2460957.3514569444,-9.265379982295922,148.04425704591267,73.47667321234621,-59.01724737951736,-146.88130974548403,-257.49468802269985
2460957.351699456,-1.2012878783913823,22.5573574044829,-148.3249608972401,-130.7484755310761,-271.0553147533283,91.89772693799023
2460957.351941597,-3.178065413640158,-122.40078643391098,391.3239266767414,360.1782230920944,151.64018337333255,36.72107152548415
2460957.3521848726,14.540337925017333,-203.58392391222515,-299.8422516785795,-293.55944374764294,150.79521964241576,100.93215121849425
2460957.3524273494,8.349907226403609,-162.05470928042268,-78.85503443473135,-189.07077469328578,-76.51494576700497,-129.17197781951472
2460957.3526699306,-10.196175110253726,-198.9886183908202,61.04869627739754,27.6341177551476,77.02771318810119,310.5387338228793
2460957.352912905,-1.700028753124329,54.17235928758964,-89.56734327036247,-205.78624833731374,-69.57800202963699,-412.68379597901367
2460957.3531560535,-4.458694177857765,145.5724290560429,-158.90003190845528,-245.746627041819,-235.63420043091537,-156.45581289748588
2460957.353399572,-3.324495696952757,34.34836917694702,170.039117519118,122.26515644749816,-298.2451157354335,-246.18868608979028
2460957.3536427314,-9.193651299468955,-179.47979556793507,142.83234850924055,114.39370012211293,164.40918611352026,54.763832192900736
2460957.3538852315,4.650398120776549,-167.81231523524184,-242.18239021895351,-193.88545645214253,-249.26360866467803,-195.26525438054887
2460957.3541284376,-10.901238455377523,188.04905134679575,-286.76796721638675,-308.750816617714,87.6417722790211,86.91910502144674
2460957.3543715626,-9.006676442332028,-128.43865875211122,361.43265504081864,535.4101312607381,-254.3399131021397,-294.5066232025747
2460957.3546137037,8.982099270743879,-111.93655621598009,-35.845703608032636,-100.08199387673449,-90.88446488743648,-77.3025666082176
2460957.3548561228,-23.49162821094654,-154.34695123066558,116.47115545937777,34.660680421005964,-120.31155395559108,129.51470480527132
2460957.3550989004,-5.415376586938746,-98.1400103292035,-8.90550156176323,21.467922492407524,297.94433993659914,131.73606864724206
2460957.3553414005,-33.74853678799168,-245.24112331967262,82.46921208703861,208.30411624613407,-24.399258334397018,-89.0442749127651
2460957.3555845716,-60.66344718706821,-175.9000590278738,-108.08756345358051,-159.73915195575682,108.05824110775939,230.52756828914062
2460957.3558278126,-5.129679810271357,-247.7657621661674,515.7348404812547,426.31692544319594,-31.222303317943442,267.84642338582853
2460957.356069757,110.34772870471933,276.6982989688222,-238.9289050659463,-204.35552095380262,121.34944363479372,383.1258279397989
2460957.356312523,-6.178895372597036,-120.6078459734199,222.12591574023827,184.23869120021845,13.992989168978966,55.972566792352154
2460957.356555613,-0.8078538416669453,-34.30150020906149,222.52282100186494,236.80448019305913,265.6846013734721,311.14060852397233
2460957.356798611,-5.5273047364243,-130.43065165724693,281.60219451902594,337.44835323094594,-172.04561664782887,128.84539696895445
2460957.3570415857,-76.06307602086606,316.2220906245893,52.784176582183136,102.02782641465092,-126.7872613177351,-129.4769920373692
2460957.3572840625,5.106949249472414,123.41261289855538,161.67811885308402,112.98090157938714,-140.90099154076597,455.95587704151694
2460957.357527303,-10.973544025844246,99.98383527358965,-45.4630364645418,7.463754159663949,-62.91541713586048,-121.42972583859955
2460957.357770625,-9.662460499763814,229.03132921402357,-44.06673639582368,-50.80395013830639,-295.12659653811716,-188.432339147148
2460957.3580136457,-28.051444737988895,-253.5602228562675,-57.43537358609683,0.08479792273647035,76.18013818209874,201.75202335118956
2460957.358256852,-32.86044529738578,313.9742183356466,-295.73734110532314,-381.26869670404267,354.31228068739074,89.52846320928074
2460957.3584998264,-36.13033991783662,352.58077215401863,115.85067235921088,28.23731387085354,-228.58626934990752,-153.64039617489834
2460957.358742685,3.911984231748686,137.47970836540844,163.1438466951986,333.7878388417121,163.67357588760933,196.99493194343086
2460957.3589860764,-5.074542240411773,-166.19920106975405,169.68962911665585,197.62853034761065,171.4635455252319,260.4550052145205
2460957.3592283563,-7.127373493997702,145.44382657205642,-244.51595142241422,-111.03819210248548,-113.74103207393273,-28.68165661128296
2460957.359470567,1.0425854038646971,33.2104887362766,322.8311834833112,229.23878703144146,-31.734592169403186,256.9974155463642
2460957.359713947,10.866345059104919,33.66845340823784,-43.474455138457415,-57.80593685576241,63.73957576781686,113.15147795088706
2460957.3599574305,15.224453124138922,206.5181917701375,171.54932031549106,307.7356101164587,-146.74916290574038,-1.5113911086118605
2460957.3602005322,1.8081327718231317,-31.61240368160361,-365.5523247929159,-444.322822871276,216.75178631423478,166.4745253892761
2460957.3604430323,-0.785034940722641,21.1287000538141,-263.4842501520834,-340.52659700572985,177.32315319038753,-230.10324782833777
2460957.3606851622,-11.23657943059873,330.5286463630546,-113.55592158293439,25.734931388898985,-418.89378168463736,-211.10983627188398
2460957.360928634,22.5848792964215,93.00308308047534,-65.2157497870212,-23.94840273495356,136.02785243470862,53.62632076736918
2460957.3611716437,-6.55101486860464,-268.66910568599997,280.93146951663584,390.7693227671771,262.81596069368607,66.29525668384304
2460957.361414803,-6.413281039233499,-248.27663097002733,430.56906598088244,412.60924721223273,17.703882300509576,83.82872450362993
2460957.361657778,-4.01472263050423,165.62645509640788,-289.82200473982084,-256.1244813249068,-174.85638213941638,-285.93759518299703
2460957.361899954,6.163464250923903,272.66203611892706,274.69004042645247,200.57346920852433,376.2974333098391,227.99003661605093
2460957.3621433796,-7.921666315607504,170.3356935914053,-263.0083999427443,-295.63452589078224,183.5914056885158,-149.67435706629476
2460957.3623852083,2.2451796956863843,147.80842248904082,256.23162397438864,291.6807043921581,583.4293872334201,475.1979011216754
2460957.3626285302,-55.894846572140715,-462.6061891574536,30.109806866290455,-66.57701992799412,253.99859252096212,-15.56316123198485
2460957.362871273,66.82599349794415,180.47843239450958,-17.75231450785941,15.89409173508102,86.70349482540405,-18.939530696185102
2460957.363113322,-17.314210697405194,-119.56310979028058,-73.96243343916649,-47.73281385851442,168.69928574318328,121.51069115199061
2460957.363356389,-46.52222091698901,186.0096964479926,-13.48305679477562,176.4877038498853,-212.5815413148266,-47.99360076958692
2460957.363599433,-2.5893479447240604,-23.386733617717255,-187.61691291466923,-120.3956703896365,352.85488290679496,175.56324709881665
2460957.3638427895,-6.019795685826392,151.41771057769074,-163.62648683907537,-204.1316316544653,-59.477280185823474,-186.58071851163186
2460957.3640855094,24.02734614206426,-381.54629371460396,-324.01088912309933,-424.2413667370274,94.26463413469901,266.4759409914841
2460957.364328171,-15.35524622185768,-143.492981072166,-92.781372878213,-105.79513962412966,171.0139997076294,255.6057708080516
2460957.364570544,-5.913315788220528,59.750230134744925,-22.937231726944447,-93.171960119922,-108.05862571926627,-22.408790342622524
2460957.364814005,-2.300375379853558,-38.12920850278533,326.10699343696615,325.3029464340325,-205.5886173233921,-41.33630188789175
2460957.3650572686,-8.097204721906834,63.86148806231358,217.24545118929382,254.97095474039452,-374.37304439374566,-290.3063734624666
2460957.3653004514,15.145657180790812,377.4249895686153,-84.28369425162964,34.176034469954175,297.4382116999441,360.7846958247319
2460957.365543472,4.637543310767022,117.33236286992906,152.71552217812496,167.96238101420022,249.20548439749837,47.52596190467375
2460957.3657861575,-4.35436849229612,-203.80273775462047,450.56417610005155,485.55300113787234,126.49340119439148,79.55271441807417
2460957.3660282525,3.267242777445932,51.35296293523788,177.22871983851292,144.64010461498037,119.28168788714902,-57.59567585494369
2460957.3662706595,17.40571782543068,194.8320413451038,87.01419876066939,164.0074229938291,148.43343058410028,-126.29838473108248
2460957.366513264,16.849869979978976,404.5715127566218,162.40564851109957,101.2697771672938,228.68476435814227,93.56491829157676
2460957.366755787,33.04231608423755,-362.2813634481463,3.0372887370212993,114.08424177426059,-148.87682631219286,-235.8032801676418
2460957.366998391,20.972062965456985,174.81218544233707,197.72140256315106,130.37138461659924,94.31445646501743,-218.99648809574865
2460957.3672411805,8.615742650595271,138.30599962028646,69.5310500985579,26.54922948537933,127.61685754218706,168.03722201623168
2460957.3674845947,11.871428796713198,-38.59678477989655,-93.9534050648108,-204.05479866790483,133.81007203459376,84.85825889589614
2460957.367727083,-18.66117255146307,-284.36153208667383,41.546005033884285,123.07413889942109,255.7606250765457,-48.52435189411699
2460957.367969595,0.23052791540468257,-0.585561609823344,-184.819524718685,-280.90787508491485,311.87372754098396,91.86784000997795
2460957.3682120484,-12.945260886568184,213.31706638973628,18.121001046252786,-40.09951080062456,-129.2648181530094,-250.87897303223508
2460957.368454537,2.330950533520508,25.243557589812553,-14.682448785490124,13.611390294994635,154.050712457396,111.29825793462442
2460957.3686970253,-76.4511941941317,236.06679538548633,-94.20410409811666,-59.298987143829436,-18.025136097156064,96.17636429606864
2460957.3689401504,18.78165817065556,-156.8696237015829,-93.45558374393295,-20.857992139441194,48.809483104010724,-138.31660608379389
2460957.369182546,23.6780061630164,186.6763178542169,-83.17782776672902,59.169212003911525,53.849082366570656,162.55173318411107
2460957.3694249075,19.938630022841767,-136.34558369862862,-143.30283101782697,30.951620692667348,-42.167640432984626,-12.355321458559047
2460957.3696673377,-21.358035230377848,-193.9104678815711,-15.51491470192559,-62.79707281833544,226.43799251212113,73.42989482739358
2460957.3699110993,-6.416734929986037,204.97375068859037,-323.1332821709693,-305.04268080174734,-79.81810508972558,-71.52638090539403
2460957.3701539002,-6.621079087552592,213.47154859451257,-22.761736840413505,-14.200051519055705,-262.3968592042038,-487.42366625200884
2460957.370396447,-2.7552587956708674,-80.37305160003962,206.14430817572065,310.71247220697114,151.12168386685516,43.876346054603346
2460957.3706392245,1.759687786574407,33.88132555887205,17.58553863083216,7.232287338370952,123.51248711249718,321.5293219995001
2460957.3708822336,-160.52441212647744,-437.35775499856754,-257.2156796630006,-398.92315982349464,366.8853115033162,355.74089078475663
2460957.3711251854,-10.974236041481166,-204.43901422545605,-55.233848647603736,40.98142084673236,291.5159031197836,177.34009767187672
2460957.371368206,-9.801520346274991,-62.222947692174785,205.09019792865365,151.4429728038158,-34.94446550785506,-166.6711984059184
2460957.371610787,10.21400144171782,-128.23011526210394,-313.0481062612598,-167.1556859479133,93.82989475275826,80.01007361606753
2460957.3718532408,14.801118778870816,105.69926128888983,91.51776484412403,-42.813959304443415,130.0710016590674,-4.505553269227676
2460957.3720962615,29.377163805818167,177.01002656631317,74.40235467789898,65.51987894509512,3.455938165912812,3.6604305920700426
2460957.372338345,3.564105570269322,-90.01540847065917,-169.17487315805192,-116.08070356419194,-45.69248140705167,-285.3767663218641
2460957.3725815276,89.27552006420986,-153.9190997129008,83.95096119504888,10.233801952490467,-9.795857346442062,-126.4619066721607
2460957.372823843,-10.210989638226192,-117.34758122731,51.887646536513785,146.51922222820212,85.88880065026751,-3.849397906597005
2460957.3730659955,-9.033235768572608,-31.23666320178745,180.15381565946518,41.267017827420204,-75.33520583530844,-61.70074454589485
2460957.373308657,-16.370154722793444,-321.1000868783631,215.09215646132725,148.5020209853392,52.90048063616996,62.16960295537865
2460957.373551794,-54.02556487320791,103.22779062720292,161.25552456642254,299.21638586748304,-212.30969484161324,-294.7895597822135
2460957.3779915627,615.1064252081003,-423.64201206503276,58.98652305468204,-7.437445673469483,88.5904040669775,-156.94655583126587
2460957.3782337615,-25.407624568314045,-160.52655239525848,277.7544087423448,262.1082413324184,-144.09575193144337,-241.58755941504205
2460957.3784764004,-6.342717002275542,-257.730638316767,504.83421866882054,496.3267860886117,-25.740726110663672,16.1741510206557
2460957.3787192823,11.55606921233642,-300.7896633634664,-226.4461517342097,-97.43894175290916,-80.56402855282067,-230.72988645540318
2460957.378961979,-22.90583275327091,-276.98084817300696,78.6294081228807,12.989299942168145,59.43905580856881,144.02715828642977
2460957.3792042015,-3.0913703244332615,-148.76743094685298,576.861288520784,562.9450784566907,86.23414118296569,-51.68336620714763
2460957.379446331,3.552601179811513,-56.41488185128037,-33.90999408692369,-87.63338387351905,-75.08677994924074,-190.88669179375574
2460957.3796894792,1.4307317483549256,-39.95611480407388,-178.73330431320937,-123.72355879670067,-176.49207825323901,-202.5550466427776
2460957.379931493,-10.109151461175987,-182.82534380015204,344.8233712164183,427.2578485371778,-151.3312054738708,-179.41837942552957
2460957.38017434,8.215837532133238,-199.5134084650599,-9.2632814682147,-56.9024964740056,-314.2972121587336,-212.13968724102597
2460957.3804174075,16.266240897758433,-72.3819800641104,209.4700128261684,7.383223339784308,-72.76321057045061,-252.6792230137653
2460957.380660405,12.6406431998069,360.9738024986873,480.2979416738526,268.4369851070951,-79.18738989557824,27.319424593755684
2460957.3809032757,3.2937971492108353,-69.6507868773333,-214.37019162145225,-207.56643008481478,-39.37164920139185,-54.7188666807815
2460957.381145579,-28.460970345720476,-79.80625800489724,-146.12190562316027,-104.4359231193921,223.20908522146783,95.77623334291275
2460957.3813888077,22.86254222611279,-188.5960057315824,129.93003211313044,57.356172185558535,-339.40240229921983,-49.18730558851894
2460957.3816308216,120.04366327320477,-698.3135822190306,-113.2013776686872,-80.91125063801883,-1.3309426190644444,53.48729000106687
2460957.38187434,-136.0486425320411,209.08671576079723,219.15513803651265,160.52408664037284,-36.460362769284984,-380.72268935081956
2460957.3821174423,-19.675349906010243,301.8596966623518,-94.27284989093823,28.8255209799172,-141.6113052017281,-167.3329091542946
2460957.382359722,7.657667096350157,-125.69194150474141,-7.91854749164122,-67.88153506608069,-136.61912504350767,-188.1285604202967
2460957.382602986,7.458760617941925,147.9757581518097,134.96118761543767,21.151653402659576,94.34898061700733,233.67405646546467
2460957.3828452313,8.038590171658743,85.4270930923667,81.61540711233829,53.21091058545426,119.92763625636871,4.5798344553222705
2460957.3830883563,4.523006801624239,60.695921862501564,92.97948213364361,108.49504193790563,68.09986303487676,57.89871571781987
2460957.383331331,33.82763447168585,-394.91036964533487,62.531523691541224,34.5416418772802,-189.0713859523712,-192.88723171706442
2460957.3835743866,-0.4893676691919703,-3.891051618997153,-162.20469288644017,-100.93507041112025,208.660807877357,248.51172477206273
2460957.3838166897,-4.250008758366354,-102.43725368775995,207.68751915663233,177.74172367900246,21.83540462136807,180.91699432409223
2460957.3840595833,3.950462139373177,231.1974535049594,512.1926188684301,511.319426042337,164.05213434963662,240.60121661145604
2460957.3843022687,-7.936671204705892,446.293806507143,-359.9505642546901,-312.8268720979868,-264.0171868321668,-435.4319796057025
2460957.3845448266,4.204003291839728,90.41445463479977,14.357595398574631,-103.46167999753379,424.0317271679378,189.9017910736693
2460957.384787245,-51.94052331914741,-88.91189609626599,42.023286480271054,-119.19044109226888,164.91596998094246,-45.97569527146334
2460957.385030451,-27.989541577123923,283.32583003333275,29.860213736687,-2.0961224393140583,29.45045888451932,-304.23547760729343
2460957.385272639,34.711942107810145,-239.47587399637268,180.0756843257259,16.91714646710534,-162.35945010329306,-202.9884577151097
2460957.3855158216,-1.2357779358804486,26.687983441268443,-117.22188764518069,-198.8125358851612,-138.79679290009153,-72.17857760636252
2460957.3857585187,-10.950896788483258,-193.5205530560088,32.882872462756495,-14.32889194611198,248.4863549910624,164.20138929485256
2460957.3860013774,-23.83914340935494,128.90664909985207,-5.458986767389433,41.743376142767374,45.8691179016314,-214.1091713327769
2460957.3862440162,-9.075501069516,-182.3985486329875,54.053865262238105,-119.81292140365986,383.8648381461426,172.34352997751193
2460957.3864870835,-10.055194408282347,-108.46662851600195,123.18340668957171,105.15373117942727,58.41430103506718,-23.513165805165045
2460957.3867292013,-45.11313053866568,305.98184396923534,149.19882849777787,182.62626903829732,-341.87868480137695,-155.4609163946261
2460957.386971597,-9.147607693629944,-162.37559085843895,16.12889700501546,46.27135671429642,73.93360557171764,296.8343512247229
2460957.3872143053,-45.23041669900812,284.8500962528633,-184.660012390239,-159.86151079138654,185.5898669328999,5.247482925347867
2460957.387456898,4.312051354424697,-104.06753768708586,-114.4970811791245,-170.4556371865474,-195.69542711895338,-108.29682616480568
2460957.387700683,-2.466477483777662,-124.20912647187288,250.8484441606597,333.30005546587563,240.44897103636322,404.3115043460457
2460957.387943032,-36.0991751480825,311.96231128706495,103.0796577309884,47.475349759501114,-226.8858501248833,-134.55538317776518
2460957.38818603,-9.774937485031836,266.51978371732184,-195.10649868222026,-188.77313236949703,-108.22328692281735,-173.26035872857392
2460957.388429028,0.3683245820090579,-17.60804800173719,-382.45074350584036,-419.1929176079502,-133.60341204862925,-231.35803164634126
2460957.388671678,-10.21448536562286,-163.1663351310308,39.05126142857989,105.23063436865777,189.94672558743332,55.58537819488993
2460957.3889145833,71.5191228672762,61.831276930384774,-136.64847893262413,-23.613478170002054,108.33963269934975,73.01974688026166
2460957.389156794,2.7950611389615387,81.45631414627132,343.2623128254818,254.95383763296923,26.90946995297054,86.04991141767823
2460957.389399861,1.4139498433326665,-40.68029709970142,-317.26035970783414,-270.7432136307689,49.41705836962137,-163.50459764065454
2460957.389642326,35.67222077411692,-210.754067383863,106.39018813123766,72.0606085565123,-159.5336477146884,-163.09189046439133
2460957.3898847452,-10.382318924746517,254.16444220862832,-183.5510786281011,-189.50669080719672,-107.64561855840293,-116.69464812329534
2460957.390127662,4.282051890389705,-111.88900934859703,-537.6484526326531,-507.65298745624386,42.86199973666953,364.7945755301298
2460957.3903705208,-9.232955246430297,26.2497452376374,155.95363283910774,101.02134597521945,-213.86961118110048,-112.48431813648858
2460957.3906132756,2.705964398385178,30.245232307275728,225.26222173798305,294.11498151553315,-89.37929966946103,-157.23945609249495
2460957.39085625,-16.482685879522226,147.93581193630234,-90.5283505151674,75.17684237676804,-206.87347909703385,3.202502679399913
2460957.3910986343,11.06517997761707,-170.6992674275316,17.40015917225537,-135.65084640772693,-85.48215782980333,-172.72516195476783
2460957.3913407987,3.003624314901901,83.67009936511386,194.86758299119174,161.8194361146161,127.4187806191294,195.67365885812615
2460957.391583912,481.59670228827247,153.95128903894147,86.22314855398145,177.2075488675655,-248.6362357449725,-6.99358901287269
2460957.3918267707,1.0054307932472908,55.199826311989455,438.7042617013467,475.9379744525286,227.25485575036873,197.86872426289483
2460957.3920689817,-6.487913095779022,-142.9786016158214,122.97298219976801,16.280268457587226,255.74437944298188,142.78823701798683
2460957.392312558,-0.6046916897668199,-28.151652218679374,244.4438969170551,327.4532716134672,196.36007743494702,367.8341012217388
2460957.392554653,-9.870475397723657,-318.58502081167535,88.16008979519393,190.6397291120411,268.6482375885462,240.19717057420712
2460957.392798206,7.591501981630126,-248.81724824770936,-175.5490521984284,-257.79356747494967,-208.76368376841128,-157.72083659736745
2460957.393040729,-18.256293064460703,-172.95197607653608,21.691147827939858,47.39559995716991,21.531731776703964,140.56473239393745
2460957.3932833103,-8.874695934672477,-85.74893513988354,230.55150957244769,305.4992595677468,-72.98781253561901,-227.2766297066446
2460957.393526088,1.4353857076118612,45.77342031549779,103.49901363247409,-59.72381032858539,426.258706049015,308.1605088623437
2460957.393768715,1.2483080760213465,29.111898790695705,4.362862576959742,93.0604162753807,270.81495787130916,200.86638973742447
2460957.3940121527,3.1894697049172223,51.618221913053276,174.74221818129809,201.73767921834224,74.85613719802859,-56.39894386488595
2460957.3942552083,-18.1407566515707,-721.988369991006,-19.32297201266556,-35.34513056652213,479.89404010669386,545.9952944449615
2460957.3944973727,356.2990154021135,464.1150570788959,-97.37012603840776,-56.63490754256418,185.78032819140935,0.012060944147378905
2460957.394740116,-0.6342741641712297,12.883145179439452,-234.7788064801498,-242.39046281440096,43.78462683945327,-62.28034537514395
2460957.3949830555,83.41892710332554,246.0798394201156,300.1518700675915,349.71387849969324,-393.5821023748249,-184.29652627419273
2460957.395225509,20.59234663926929,331.9005892198875,168.19713291074004,222.69138695917354,65.18735571800062,-62.756313654521364
2460957.3954681368,-10.51906877791263,-221.37942454366566,-25.986036143909587,-12.473005936757545,172.50635589499143,379.52703379904415
2460957.395710787,6.181279712650325,182.54194227678454,205.37636798696985,199.15780844162873,155.46509604838866,160.65610938015743
2460957.395953692,-30.379737418297985,-259.56531278862894,-236.2902908460528,-196.25613896104915,342.2820703152429,298.764332258339
2460957.396196412,4.612903563892844,-99.9727146574478,-345.6081684680066,-329.08084860562667,89.18698146159295,56.63015927055676
2460957.396439039,13.421649278324661,-106.4968904487323,-281.9253727563919,-265.4398248044017,290.05278437726156,63.68162878039948
2460957.396682199,-12.17682505625318,213.53472912941652,-218.36857468298695,-213.04578215366928,-250.08653519405198,253.56588471212672
2460957.396924294,2.6155234940269314,-109.05888263849556,-170.284094798797,-152.76038529596917,-471.30892918711106,-223.1732158554223
2460957.397167604,2.8243345071340022,-40.633619677912066,-285.55053697088806,-301.30343063435794,190.96862952668016,44.799959673815465
2460957.397410602,-59.99852876214896,-475.1061337469473,23.153418172449165,206.2876732388504,-161.02393111491983,124.82122501466074
2460957.397653125,-18.981336655326377,-180.4875900683037,142.52385984910143,194.246087376785,-45.4328750205641,-59.296505298549164
2460957.3978954167,9.731326435628246,-146.71889429292787,-170.4878817720819,-123.6285714479709,-16.581011397734983,-57.225899796481826
2460957.398138368,1.7576377446303477,-73.90571042826559,-436.3607179884784,-209.51124077361965,-161.29367992755942,-218.93979969915745
2460957.39838103,-7.424719942564504,157.88216019724132,28.0483923012398,86.48839058643352,-309.1327307349129,-324.31919780639146
2460957.398623345,4.527273694308844,-146.6721378619077,-461.69297399399875,-291.51369729482394,-117.66856384501807,80.27992181195077
2460957.3988655093,31.979914040472213,145.94976213488917,66.05046524189311,54.54045933327143,-57.78989512291082,48.56928941845763
2460957.3991079167,139.54286656189112,373.6977188258679,21.564426318538608,51.097436257212394,-30.317180406917032,23.0069096063271
2460957.3993513426,-10.561202713687544,-270.48396442141893,561.0032110384163,432.1155086618055,-170.15869634421688,-197.97226890326783
2460957.399593391,18.730092046078568,-255.61102835231213,7.281933366401063,3.815204100948904,-10.630642523374263,-333.49625123060105
2460957.3998368983,18.96198453650397,63.53572756394715,-147.23327539012098,5.480551846092567,137.8768710103177,85.64276199966844
2460957.400079352,-7.225123570723858,159.60360545093863,-319.59200933406464,-100.8782550744254,-129.7964681423946,11.202170576569188
2460957.400321632,-3.001221118679414,-44.36117413336615,93.32103630992424,160.90332572732586,79.84543460665736,26.632080309838784
2460957.400564375,-3.4797997796097597,-150.29528788359676,449.9175473425785,248.98449260809502,200.74451793881963,154.33854366112428
2460957.4008067013,2.72098140241044,66.70065344138857,303.49726248524894,184.46820470403327,2.9591113957503694,107.27744631602036
2460957.401049792,-10.213222353361568,-266.03512222343124,80.27285052354637,154.20126675618303,227.47520963460556,173.70287095661843
2460957.401292095,-19.38130662709266,-88.2777180272933,78.72478116238563,-15.79792446938518,134.17377445062084,-85.95013404626297
2460957.401535185,24.933264354629713,258.8974161547121,63.70353782920574,26.9589768961996,103.84167821210576,58.88724620804351
2460957.4017781136,-651.5072107814055,232.88668574796247,-74.3248145511534,-8.00367654263755,-43.94063830282175,117.54607065040545
2460957.4020206714,5.646439854971404,-128.4886373694717,-358.44331930833505,-263.67674900086786,-97.80206631479814,164.61483728178428
2460957.4022626737,0.14119855875436543,-5.315751193014876,-217.8602376525887,-254.30814966330217,-250.82788491370593,-195.71225029599373
2460957.402505428,-94.81329961424113,154.0589342052226,148.06773037152743,84.00611139643297,-134.57743214989023,-137.14803476947418
2460957.4027477084,1.055819822119314,-39.91998733336368,-262.5119216996645,-355.45830592294806,-52.33512405751026,-252.35943723777382
2460957.4029905093,-11.351007219836811,-98.94789355391185,25.635124250125955,-11.041535881366144,14.409428051189025,183.72050659323213
2460957.4032332986,-3.8379675534194173,-106.85525909786156,97.00912368975696,122.91168279617341,291.6029065979237,167.89572298240455
2460957.403475301,-0.07323235844934821,-0.6203337797051063,-46.14106442029515,-93.2399354524714,273.91731239491855,72.17572784943331
2460957.403718264,7.949417857922031,-96.95528758196815,-38.28638480478185,-100.78261162756826,-77.503224332424,-81.05972011592894
2460957.4039606713,7.944265091528696,102.3370356550513,75.33418148780402,21.27903539525505,-64.00859282012607,281.7518933550673
2460957.404202604,13.740429224987269,358.94849568597783,187.91357428108313,317.4229767633151,34.10162053741806,98.0545075663722
2460957.404445868,103.90841768995405,-14.302658109078038,287.9975144089731,202.39119116519578,-275.61479149368097,-218.13290932948803
2460957.404688333,-3.0365515985448015,-104.2356768226091,-24.86488469845426,-3.245416889880289,540.2276472369595,325.5644723002915
2460957.4049303704,-0.715950301983716,6.721368916081701,-63.166623424182035,-97.29543135226413,90.3670219058622,-159.00134363769757
2460957.405173611,-17.83703802121161,-201.2173299317692,41.71738197578452,148.46960451056293,-168.91695610164606,254.01716256871805
2460957.4054159145,-48.18411001450265,-180.81920185364652,-221.60416696268658,-314.6349808544437,157.2406269676285,470.5750269196178
